ordering_cd,st_country_cd,us_or_foreign,state_country_of_origin,assignee_name,CY_2014,CY_ALL
5,CA,(U.S.),CALIFORNIA,DOT HILL SYSTEMS CORP.,3,11
5,CA,(U.S.),CALIFORNIA,DSM IP ASSETS B.V.,3,11
5,CA,(U.S.),CALIFORNIA,DTS LLC,3,11
5,CA,(U.S.),CALIFORNIA,DYNAMIC METHOD ENTERPRISES LIMITED,1,11
5,CA,(U.S.),CALIFORNIA,"EIGEN, INC.",0,11
5,CA,(U.S.),CALIFORNIA,EXCLARA INC.,0,11
5,CA,(U.S.),CALIFORNIA,"EXPERIAN MARKETING SOLUTIONS, INC.",3,11
5,CA,(U.S.),CALIFORNIA,"FLUIDMASTER, INC.",2,11
5,CA,(U.S.),CALIFORNIA,"FONALITY, INC.",5,11
5,CA,(U.S.),CALIFORNIA,GENTHERM INCORPORATED,3,11
5,CA,(U.S.),CALIFORNIA,GENZYME CORPORATION,3,11
5,CA,(U.S.),CALIFORNIA,GOPRO INC.,11,11
5,CA,(U.S.),CALIFORNIA,"GREATCALL, INC.",4,11
5,CA,(U.S.),CALIFORNIA,GRUNDFOS PUMPS CORPORATION,1,11
5,CA,(U.S.),CALIFORNIA,HANUMAN LLC,0,11
5,CA,(U.S.),CALIFORNIA,"HARBOR BIOSCIENCES, INC.",0,11
5,CA,(U.S.),CALIFORNIA,HERMES INNOVATIONS LLC,3,11
5,CA,(U.S.),CALIFORNIA,"HUMAN MATRIX SCIENCES, LLC",3,11
5,CA,(U.S.),CALIFORNIA,"IBIDEN CO., LTD.",2,11
5,CA,(U.S.),CALIFORNIA,IBOSS INC.,11,11
5,CA,(U.S.),CALIFORNIA,"IMPACT SPORTS TECHNOLOGIES, INC.",3,11
5,CA,(U.S.),CALIFORNIA,"INNOPATH SOFTWARE, INC.",2,11
5,CA,(U.S.),CALIFORNIA,"INTERACTIVE MEMORIES, INC.",10,11
5,CA,(U.S.),CALIFORNIA,"IO SEMICONDUCTOR, INC.",1,11
5,CA,(U.S.),CALIFORNIA,"KALOBIOS PHARMACEUTICALS, INC.",4,11
5,CA,(U.S.),CALIFORNIA,LIGAND PHARMACEUTICALS INCORPORATED,3,11
5,CA,(U.S.),CALIFORNIA,"LIVESCRIBE, INC.",2,11
5,CA,(U.S.),CALIFORNIA,LOMA LINDA UNIVERSITY,9,11
5,CA,(U.S.),CALIFORNIA,MARTEK BIOSCIENCES CORPORATION,0,11
5,CA,(U.S.),CALIFORNIA,MILESTONE ENTERTAINMENT LLC,3,11
5,CA,(U.S.),CALIFORNIA,"MITSUBISHI DIGITAL ELECTRONICS AMERICA, INC.",0,11
5,CA,(U.S.),CALIFORNIA,"MOJIX, INC.",3,11
5,CA,(U.S.),CALIFORNIA,"MONOGRAM BIOSCIENCES, INC.",1,11
5,CA,(U.S.),CALIFORNIA,"MONSTER WORLDWIDE, INC.",0,11
5,CA,(U.S.),CALIFORNIA,"MORI SEIKI CO., LTD.",1,11
5,CA,(U.S.),CALIFORNIA,MOSAID TECHNOLOGIES INC.,0,11
5,CA,(U.S.),CALIFORNIA,MSPOT. INC.,0,11
5,CA,(U.S.),CALIFORNIA,"MUNCHKIN, INC.",5,11
5,CA,(U.S.),CALIFORNIA,"NCOMPUTING CO., LTD.",7,11
5,CA,(U.S.),CALIFORNIA,"NOVATORQUE, INC.",0,11
5,CA,(U.S.),CALIFORNIA,"NUMECENT HOLDINGS, INC.",9,11
5,CA,(U.S.),CALIFORNIA,"OPTECH VENTURES, LLC",1,11
5,CA,(U.S.),CALIFORNIA,"PANZURA, INC",7,11
5,CA,(U.S.),CALIFORNIA,PFENEX INC.,1,11
5,CA,(U.S.),CALIFORNIA,"PICO MOBILE NETWORKS, INC.",1,11
5,CA,(U.S.),CALIFORNIA,"POWERVISION, INC.",2,11
5,CA,(U.S.),CALIFORNIA,PROMPTU SYSTEMS CORPORATION,4,11
5,CA,(U.S.),CALIFORNIA,"PROTARIUS FILO AG, L.L.C.",2,11
5,CA,(U.S.),CALIFORNIA,QUANTCAST CORPORATION,2,11
5,CA,(U.S.),CALIFORNIA,QUIDEL CORPORATION,3,11
5,CA,(U.S.),CALIFORNIA,"RAYTHEON APPLIED SIGNAL TECHNOLOGY, INC.",3,11
5,CA,(U.S.),CALIFORNIA,REAL ACTION PAINTBALL INC.,5,11
5,CA,(U.S.),CALIFORNIA,"RENEWABLE POWER CONVERSION, INC.",7,11
5,CA,(U.S.),CALIFORNIA,RPOST INTERNATIONAL LIMITED,0,11
5,CA,(U.S.),CALIFORNIA,"SAFESHOT TECHNOLOGIES, LLC",0,11
5,CA,(U.S.),CALIFORNIA,"SANDFORCE, INC.",0,11
5,CA,(U.S.),CALIFORNIA,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,1,11
5,CA,(U.S.),CALIFORNIA,"SCOSCHE INDUSTRIES, INC.",3,11
5,CA,(U.S.),CALIFORNIA,"SENSYS NETWORKS, INC.",1,11
5,CA,(U.S.),CALIFORNIA,"SHAMROCK SEED COMPANY, INC.",2,11
5,CA,(U.S.),CALIFORNIA,"SHOPZILLA, INC.",1,11
5,CA,(U.S.),CALIFORNIA,"SHOTSPOTTER, INC.",0,11
5,CA,(U.S.),CALIFORNIA,"SIEMENS INDUSTRY, INC.",4,11
5,CA,(U.S.),CALIFORNIA,"SILEGO TECHNOLOGY, INC.",0,11
5,CA,(U.S.),CALIFORNIA,"SILK ROAD MEDICAL, INC.",2,11
5,CA,(U.S.),CALIFORNIA,"SIPORT, INC.",0,11
5,CA,(U.S.),CALIFORNIA,SITIME CORPORATION,5,11
5,CA,(U.S.),CALIFORNIA,SKECHERS U.S.A. INC. II,2,11
5,CA,(U.S.),CALIFORNIA,"SKELETAL KINETICS, LLC",2,11
5,CA,(U.S.),CALIFORNIA,"SKYLINE SOLAR, INC.",0,11
5,CA,(U.S.),CALIFORNIA,SNAP-ON INCORPORATED,2,11
5,CA,(U.S.),CALIFORNIA,"SOLATUBE INTERNATIONAL, INC.",1,11
5,CA,(U.S.),CALIFORNIA,"SPIDERCLOUD WIRELESS, INC.",5,11
5,CA,(U.S.),CALIFORNIA,"SPINAL KINETICS, INC.",2,11
5,CA,(U.S.),CALIFORNIA,"STRIX SYSTEMS, INC.",1,11
5,CA,(U.S.),CALIFORNIA,"SUPERIOR COMMUNICATIONS, INC.",6,11
5,CA,(U.S.),CALIFORNIA,SYNERON MEDICAL LTD.,2,11
5,CA,(U.S.),CALIFORNIA,"TELEBUYER, LLC",2,11
5,CA,(U.S.),CALIFORNIA,"TELEDYNE RD INSTRUMENTS, INC.",2,11
5,CA,(U.S.),CALIFORNIA,TOYOTA JIDOSHA K.K.,10,11
5,CA,(U.S.),CALIFORNIA,"TRADING TECHNOLOGIES INTERNATIONAL, INC.",6,11
5,CA,(U.S.),CALIFORNIA,"TRIA BEAUTY, INC.",6,11
5,CA,(U.S.),CALIFORNIA,"TRILLIANT NETWORKS, INC.",1,11
5,CA,(U.S.),CALIFORNIA,"UDT SENSORS, INC.",0,11
5,CA,(U.S.),CALIFORNIA,UEI CAYMAN INC.,2,11
5,CA,(U.S.),CALIFORNIA,"UNIVERSITY OF FLORIDA RESEARCH FOUNDATION, INCORPORATED",2,11
5,CA,(U.S.),CALIFORNIA,"VENTANA MEDICAL SYSTEMS, INC.",4,11
5,CA,(U.S.),CALIFORNIA,WESTERN UNION COMPANY,3,11
5,CA,(U.S.),CALIFORNIA,"WOODMAN LABS, INC.",2,11
5,CA,(U.S.),CALIFORNIA,"WORLDWISE, INC.",0,11
5,CA,(U.S.),CALIFORNIA,"XDX, LLC",0,11
5,CA,(U.S.),CALIFORNIA,XYRATEX TECHNOLOGY LIMITED,0,11
5,CA,(U.S.),CALIFORNIA,"ABAXIS, INC.",4,10
5,CA,(U.S.),CALIFORNIA,"AIRWARE, INC.",3,10
5,CA,(U.S.),CALIFORNIA,"AMERIGON, INC.",0,10
5,CA,(U.S.),CALIFORNIA,AMGEN FREMONT INC.,1,10
5,CA,(U.S.),CALIFORNIA,"ANCHORFREE, INC.",4,10
5,CA,(U.S.),CALIFORNIA,"APNICURE, INC.",3,10
5,CA,(U.S.),CALIFORNIA,"ARCHITECTURAL GLASS AND ALUMINUM CORPORATION, INC.",0,10
5,CA,(U.S.),CALIFORNIA,"ARCSOFT, INC.",1,10
5,CA,(U.S.),CALIFORNIA,"ARIBA, INC.",5,10
5,CA,(U.S.),CALIFORNIA,"ASCENDENT TELECOMMUNICATIONS, INC.",0,10
5,CA,(U.S.),CALIFORNIA,AUDIBLE MAGIC CORPORATION,1,10
5,CA,(U.S.),CALIFORNIA,"AURRION, INC.",6,10
5,CA,(U.S.),CALIFORNIA,"AUTONOMIC TECHNOLOGIES, INC.",4,10
5,CA,(U.S.),CALIFORNIA,"AVIAT U.S., INC.",10,10
5,CA,(U.S.),CALIFORNIA,"BALANCED BODY, INC.",6,10
5,CA,(U.S.),CALIFORNIA,"BARONOVA, INC.",7,10
5,CA,(U.S.),CALIFORNIA,BAYER ESSURE INC.,10,10
5,CA,(U.S.),CALIFORNIA,BIONESS INC.,1,10
5,CA,(U.S.),CALIFORNIA,"BOURNS, INC",1,10
5,CA,(U.S.),CALIFORNIA,"BRAND AFFINITY TECHNOLOGIES, INC.",5,10
5,CA,(U.S.),CALIFORNIA,"BREAKTHROUGH PERFORMANCE TECH, LLC",5,10
5,CA,(U.S.),CALIFORNIA,BRIGH TEX BIO-PHOTONICS LLC,5,10
5,CA,(U.S.),CALIFORNIA,BRONCUS MEDICAL INC.,4,10
5,CA,(U.S.),CALIFORNIA,"CAPNIA, INC.",1,10
5,CA,(U.S.),CALIFORNIA,CELLSPINSOFT INC.,9,10
5,CA,(U.S.),CALIFORNIA,"COALIGN INNOVATIONS, INC.",2,10
5,CA,(U.S.),CALIFORNIA,CONVERGED DATA SOLUTIONS LLC,0,10
5,CA,(U.S.),CALIFORNIA,"CORELOGIC SOLUTIONS, LLC",3,10
5,CA,(U.S.),CALIFORNIA,"CRICKET COMMUNICATIONS, INC.",0,10
5,CA,(U.S.),CALIFORNIA,"DAINTREE NETWORKS, PTY. LTD.",1,10
5,CA,(U.S.),CALIFORNIA,"DAPHIMO CO., B.V., LLC",0,10
5,CA,(U.S.),CALIFORNIA,"DEMANDTEC, INC.",0,10
5,CA,(U.S.),CALIFORNIA,DIALOG SEMICONDUCTOR INC.,10,10
5,CA,(U.S.),CALIFORNIA,DIGITAL OPTICS CORPORATION,6,10
5,CA,(U.S.),CALIFORNIA,DISCOVERX CORPORATION,4,10
5,CA,(U.S.),CALIFORNIA,"DREAM VISIONS, L.L.C.",1,10
5,CA,(U.S.),CALIFORNIA,"DYE PRECISION, INC.",0,10
5,CA,(U.S.),CALIFORNIA,"ERRCIVE, INC.",2,10
5,CA,(U.S.),CALIFORNIA,"ETAGEN, INC.",6,10
5,CA,(U.S.),CALIFORNIA,"EVENTBRITE, INC.",7,10
5,CA,(U.S.),CALIFORNIA,"FACEDOUBLE, INC.",3,10
5,CA,(U.S.),CALIFORNIA,"FIRETIDE, INC.",5,10
5,CA,(U.S.),CALIFORNIA,FLEXERA SOFTWARE LLC,7,10
5,CA,(U.S.),CALIFORNIA,"FUTURELOGIC, INC.",0,10
5,CA,(U.S.),CALIFORNIA,"GAUDA, INC.",2,10
5,CA,(U.S.),CALIFORNIA,GEORGIA TECH RESEARCH CORP.,3,10
5,CA,(U.S.),CALIFORNIA,"GLOBAL ENERGY SCIENCE, LLC (CALIFORNIA)",0,10
5,CA,(U.S.),CALIFORNIA,GLOBALENGLISH CORPORATION,2,10
5,CA,(U.S.),CALIFORNIA,GLUMETRICS INC.,1,10
5,CA,(U.S.),CALIFORNIA,GRAPHON CORPORATION,1,10
5,CA,(U.S.),CALIFORNIA,"GUARDIAN DATA STORAGE, LLC",0,10
5,CA,(U.S.),CALIFORNIA,"HARBOR THERAPEUTICS, INC.",0,10
5,CA,(U.S.),CALIFORNIA,HEWLETT-PACKARD COMPANY,1,10
5,CA,(U.S.),CALIFORNIA,"HIAP L. ONG AND KYORITSU OPTRONICS CO., LTD.",0,10
5,CA,(U.S.),CALIFORNIA,HOFFMANN-LA ROCHE INC.,5,10
5,CA,(U.S.),CALIFORNIA,HONG KONG APPLIED SCIENCE AND TECHNOLOGY RESEARCH INSTITUTE CO. LTD.,3,10
5,CA,(U.S.),CALIFORNIA,"HYDRO-AIRE, INC.",0,10
5,CA,(U.S.),CALIFORNIA,"I2 TECHNOLOGIES US, INC.",0,10
5,CA,(U.S.),CALIFORNIA,"IANYWHERE SOLUTIONS, INC.",1,10
5,CA,(U.S.),CALIFORNIA,"INBONE TECHNOLOGIES, INC.",2,10
5,CA,(U.S.),CALIFORNIA,INCASE DESIGNS CORP.,2,10
5,CA,(U.S.),CALIFORNIA,"INDEX SYSTEMS, INC.",4,10
5,CA,(U.S.),CALIFORNIA,"INFOEXPRESS, INC.",2,10
5,CA,(U.S.),CALIFORNIA,"INTUITY MEDICAL, INC.",3,10
5,CA,(U.S.),CALIFORNIA,"IPASS, INC.",0,10
5,CA,(U.S.),CALIFORNIA,"JOURNEE LIGHTING, INC.",2,10
5,CA,(U.S.),CALIFORNIA,KOPIN CORPORATION,6,10
5,CA,(U.S.),CALIFORNIA,LAURIMED LLC,5,10
5,CA,(U.S.),CALIFORNIA,"MALLINCKRODT, INC.",0,10
5,CA,(U.S.),CALIFORNIA,"MEDICINOVA, INC.",2,10
5,CA,(U.S.),CALIFORNIA,"MEDIMPACT HEALTHCARE SYSTEMS, INC.",5,10
5,CA,(U.S.),CALIFORNIA,"MINIPUMPS, LLC",3,10
5,CA,(U.S.),CALIFORNIA,"MKS INSTRUMENTS, INC.",0,10
5,CA,(U.S.),CALIFORNIA,"MODULAR WIND ENERGY, INC.",0,10
5,CA,(U.S.),CALIFORNIA,"MURATEC AUTOMATION CO., LTD.",0,10
5,CA,(U.S.),CALIFORNIA,NATIONAL INSTRUMENTS CORPORATION,8,10
5,CA,(U.S.),CALIFORNIA,"NATIONAL-OILWELL VARCO, L.P.",4,10
5,CA,(U.S.),CALIFORNIA,NEKTAR THERAPEUTICS,6,10
5,CA,(U.S.),CALIFORNIA,"NEXTIVITY, INC.",2,10
5,CA,(U.S.),CALIFORNIA,NOVOSTENT CORPORATION,1,10
5,CA,(U.S.),CALIFORNIA,"OLAMBDA, INC.",1,10
5,CA,(U.S.),CALIFORNIA,"OPTO TRACE TECHNOLOGIES, INC.",0,10
5,CA,(U.S.),CALIFORNIA,"PERMLIGHT PRODUCTS, INC.",2,10
5,CA,(U.S.),CALIFORNIA,"PIXION, INC.",1,10
5,CA,(U.S.),CALIFORNIA,PRINCETON UNIVERSITY,1,10
5,CA,(U.S.),CALIFORNIA,"REDPINE SIGNALS, INC.",0,10
5,CA,(U.S.),CALIFORNIA,"RESCUE AIR SYSTEMS, INC.",2,10
5,CA,(U.S.),CALIFORNIA,"RETAIL INKJET SOLUTIONS, INC.",1,10
5,CA,(U.S.),CALIFORNIA,"REVANCE THERAPEUTICS, INC.",2,10
5,CA,(U.S.),CALIFORNIA,"RF MAGIC, INC.",0,10
5,CA,(U.S.),CALIFORNIA,SARCODE BIOSCIENCE INC.,3,10
5,CA,(U.S.),CALIFORNIA,"SCANTIBODIES LABORATORY, INC.",0,10
5,CA,(U.S.),CALIFORNIA,"SCIENTIFIC PLASTIC PRODUCTS, INC.",1,10
5,CA,(U.S.),CALIFORNIA,"SEASPINE, INC.",3,10
5,CA,(U.S.),CALIFORNIA,"SECURUS, INC.",0,10
5,CA,(U.S.),CALIFORNIA,"SEESCAN, INC.",5,10
5,CA,(U.S.),CALIFORNIA,"SERIOUS MATERIALS, INC.",0,10
5,CA,(U.S.),CALIFORNIA,"SGX PHARMACEUTICALS, INC.",0,10
5,CA,(U.S.),CALIFORNIA,"SIXPOINT MATERIALS, INC.",5,10
5,CA,(U.S.),CALIFORNIA,"SMITH & NEPHEW, INC.",1,10
5,CA,(U.S.),CALIFORNIA,"SONOMA ORTHOPEDIC PRODUCTS, INC.",0,10
5,CA,(U.S.),CALIFORNIA,"SRS LABS, INC.",0,10
5,CA,(U.S.),CALIFORNIA,"SUMMIT MICROELECTRONICS, INC.",0,10
5,CA,(U.S.),CALIFORNIA,"SUPER MICRO COMPUTER, INC.",2,10
5,CA,(U.S.),CALIFORNIA,SUTTER WEST BAY HOSPITALS,3,10
5,CA,(U.S.),CALIFORNIA,"SYNTROPY SYSTEMS, LLC",3,10
5,CA,(U.S.),CALIFORNIA,TAJITSHU TRANSFER LIMITED LIABILITY COMPANY,1,10
5,CA,(U.S.),CALIFORNIA,"TANGOME, INC.",8,10
5,CA,(U.S.),CALIFORNIA,"TELIK, INC.",2,10
5,CA,(U.S.),CALIFORNIA,THE KERR CORPORATION,1,10
5,CA,(U.S.),CALIFORNIA,"THERMAGE, INC.",2,10
5,CA,(U.S.),CALIFORNIA,THX LTD.,2,10
5,CA,(U.S.),CALIFORNIA,THYSSENKRUPP ELEVATOR CAPITAL CORPORATION,0,10
5,CA,(U.S.),CALIFORNIA,TICKETMASTER L.L.C.,1,10
5,CA,(U.S.),CALIFORNIA,"TIER-LOGIC, INC.",0,10
5,CA,(U.S.),CALIFORNIA,"TRIQUINT SEMICONDUCTORS, INC.",3,10
5,CA,(U.S.),CALIFORNIA,"TRUEPOSITION, INC.",3,10
5,CA,(U.S.),CALIFORNIA,"TSUNAMI MEDTECH, LLC",3,10
5,CA,(U.S.),CALIFORNIA,"UNITED STATES OF AMERICA, DEPARTMENT OF HEALTH & HUMAN SERVICES",3,10
5,CA,(U.S.),CALIFORNIA,"VDF FUTURECEUTICALS, INC.",2,10
5,CA,(U.S.),CALIFORNIA,"VERIMATRIX, INC.",1,10
5,CA,(U.S.),CALIFORNIA,"VIOPTIX, INC.",4,10
5,CA,(U.S.),CALIFORNIA,"VSS MONITORING, INC.",6,10
5,CA,(U.S.),CALIFORNIA,WIMM LABS INC.,1,10
5,CA,(U.S.),CALIFORNIA,WING POW INTERNATIONAL CORP.,5,10
5,CA,(U.S.),CALIFORNIA,WYATT TECHNOLOGY CORPORATION,0,10
5,CA,(U.S.),CALIFORNIA,X'POLE PRECISION TOOLS INC.,4,10
5,CA,(U.S.),CALIFORNIA,YP INTERACTIVE LLC,10,10
5,CA,(U.S.),CALIFORNIA,"ZAZZLE, INC.",5,10
5,CA,(U.S.),CALIFORNIA,"3PAR, INC.",0,9
5,CA,(U.S.),CALIFORNIA,"ABBOTT VASCULAR SOLUTIONS, INC.",1,9
5,CA,(U.S.),CALIFORNIA,"ABBOTT VASCULAR, INC.",4,9
5,CA,(U.S.),CALIFORNIA,ACHRONIX SEMICONDUCTOR CORPORATION,1,9
5,CA,(U.S.),CALIFORNIA,"ACTIVEVIDEO NETWORKS, INC.",0,9
5,CA,(U.S.),CALIFORNIA,"ADCHEMY, INC.",0,9
5,CA,(U.S.),CALIFORNIA,"ADVANCED SCIENTIFIC CONCEPTS, INC.",5,9
5,CA,(U.S.),CALIFORNIA,"AFFYMAX, INC.",1,9
5,CA,(U.S.),CALIFORNIA,"ALEXION PHARMACEUTICALS, INC.",4,9
5,CA,(U.S.),CALIFORNIA,"ALOFT MEDIA, LLC",0,9
5,CA,(U.S.),CALIFORNIA,AMERICAN CALCAR INC.,0,9
5,CA,(U.S.),CALIFORNIA,"AQUESYS, INC.",8,9
5,CA,(U.S.),CALIFORNIA,ARADIGM CORPORATION,1,9
5,CA,(U.S.),CALIFORNIA,"ARCSIGHT, INC.",0,9
5,CA,(U.S.),CALIFORNIA,"ARSTASIS, INC.",0,9
5,CA,(U.S.),CALIFORNIA,"ATHENAEUM, LLC",2,9
5,CA,(U.S.),CALIFORNIA,"ATIEVA, INC.",6,9
5,CA,(U.S.),CALIFORNIA,"AURORA NETWORKS, INC.",4,9
5,CA,(U.S.),CALIFORNIA,"AUTHENTEC, INC.",1,9
5,CA,(U.S.),CALIFORNIA,"AXELGAARD MANUFACTURING CO., LTD.",1,9
5,CA,(U.S.),CALIFORNIA,"B&S PLASTICS, INC.",0,9
5,CA,(U.S.),CALIFORNIA,"BABY TREND, INC.",3,9
5,CA,(U.S.),CALIFORNIA,"BELL SPORTS, INC.",1,9
5,CA,(U.S.),CALIFORNIA,BIOGEN IDEC INC.,1,9
5,CA,(U.S.),CALIFORNIA,"BIOSEARCH TECHNOLOGIES, INC.",2,9
5,CA,(U.S.),CALIFORNIA,"BITMICRO NETWORKS, INC.",1,9
5,CA,(U.S.),CALIFORNIA,"BLAZE MOBILE, INC.",0,9
5,CA,(U.S.),CALIFORNIA,"BOADIN TECHNOLOGY, LLC",0,9
5,CA,(U.S.),CALIFORNIA,"BOX, INC.",5,9
5,CA,(U.S.),CALIFORNIA,"BRIGHTEDGE TECHNOLOGIES, INC.",3,9
5,CA,(U.S.),CALIFORNIA,"CHECK POINT SOFTWARE TECHNOLOGIES, INC.",0,9
5,CA,(U.S.),CALIFORNIA,CITRIX ONLINE LLC,2,9
5,CA,(U.S.),CALIFORNIA,"CLEAN POWER RESEARCH, L.L.C.",1,9
5,CA,(U.S.),CALIFORNIA,"CODEXIS MAYFLOWER HOLDINGS, LLC",1,9
5,CA,(U.S.),CALIFORNIA,"COMARCO WIRELESS TECHNOLOGIES, INC.",0,9
5,CA,(U.S.),CALIFORNIA,COMMUNICATIONS &  POWER INDUSTRIES LLC,1,9
5,CA,(U.S.),CALIFORNIA,"COMPETE, INC.",1,9
5,CA,(U.S.),CALIFORNIA,CONVIVA INC.,4,9
5,CA,(U.S.),CALIFORNIA,CORNING INCORPORATED,2,9
5,CA,(U.S.),CALIFORNIA,"CORTEX PHARMACEUTICALS, INC.",1,9
5,CA,(U.S.),CALIFORNIA,"CRT TECHNOLOGY, INC.",2,9
5,CA,(U.S.),CALIFORNIA,"CRYSTAL SOLAR, INC.",5,9
5,CA,(U.S.),CALIFORNIA,CYBERSOURCE CORPORATION,0,9
5,CA,(U.S.),CALIFORNIA,"CYLENE PHARMACEUTICALS, INC.",0,9
5,CA,(U.S.),CALIFORNIA,"DELAWARE CAPITAL FORMATION, INC.",1,9
5,CA,(U.S.),CALIFORNIA,"DELPHI TECHNOLOGIES, INC.",1,9
5,CA,(U.S.),CALIFORNIA,DEVICESCAPE SOFTWARE INC.,2,9
5,CA,(U.S.),CALIFORNIA,"DICON FIBEROPTICS, INC.",1,9
5,CA,(U.S.),CALIFORNIA,"DIGITAL RISE TECHNOLOGY CO., LTD.",3,9
5,CA,(U.S.),CALIFORNIA,"DIGITAL RIVER, INC.",1,9
5,CA,(U.S.),CALIFORNIA,"DIRECT FLOW MEDICAL, INC.",0,9
5,CA,(U.S.),CALIFORNIA,"DIVERSEY, INC.",2,9
5,CA,(U.S.),CALIFORNIA,"DRIVECAM, INC.",0,9
5,CA,(U.S.),CALIFORNIA,DURHAM LOGISTICS LLC,1,9
5,CA,(U.S.),CALIFORNIA,DYNAMIC RESEARCH INC.,3,9
5,CA,(U.S.),CALIFORNIA,"EDISON PHARMACEUTICALS, INC.",4,9
5,CA,(U.S.),CALIFORNIA,EDSA MICRO CORPORATION,0,9
5,CA,(U.S.),CALIFORNIA,ESSILOR INTERNATIONAL COMPAGNIE GENERALE D'OPTIQUE,6,9
5,CA,(U.S.),CALIFORNIA,"EXACTECH, INC.",0,9
5,CA,(U.S.),CALIFORNIA,EXELIXIS PATENT COMPANY LLC,5,9
5,CA,(U.S.),CALIFORNIA,FIRST DATA CORPORATION,1,9
5,CA,(U.S.),CALIFORNIA,"FIRST SOLAR, INC.",5,9
5,CA,(U.S.),CALIFORNIA,"FLOW SPORTS, INC.",2,9
5,CA,(U.S.),CALIFORNIA,"FORD GLOBAL TECHNOLOGIES, L.L.C.",0,9
5,CA,(U.S.),CALIFORNIA,GILEAD PHARMASSET LLC,9,9
5,CA,(U.S.),CALIFORNIA,GIVEN IMAGING LTD.,0,9
5,CA,(U.S.),CALIFORNIA,"GRACENOTE, INC.",3,9
5,CA,(U.S.),CALIFORNIA,"GREEN HILLS SOFTWARE, INC.",2,9
5,CA,(U.S.),CALIFORNIA,"GSI TECHNOLOGY, INC.",4,9
5,CA,(U.S.),CALIFORNIA,"GUIDANCE SOFTWARE, INC.",2,9
5,CA,(U.S.),CALIFORNIA,GVBB HOLDINGS S.A.R.L.,3,9
5,CA,(U.S.),CALIFORNIA,"GYNESONICS, INC.",0,9
5,CA,(U.S.),CALIFORNIA,"HICAMP SYSTEMS, INC.",1,9
5,CA,(U.S.),CALIFORNIA,"HNO GREENFUELS, INC.",2,9
5,CA,(U.S.),CALIFORNIA,"HTI IP, LLC",0,9
5,CA,(U.S.),CALIFORNIA,IMAGINATION TECHNOLOGIES LIMITED,7,9
5,CA,(U.S.),CALIFORNIA,"IMDB.COM, INC.",3,9
5,CA,(U.S.),CALIFORNIA,"IMPULSE DEVICES, INC.",0,9
5,CA,(U.S.),CALIFORNIA,INTELLIKINE LLC,5,9
5,CA,(U.S.),CALIFORNIA,"INTERVET, INC.",1,9
5,CA,(U.S.),CALIFORNIA,ISSC TECHNOLOGIES CORP.,3,9
5,CA,(U.S.),CALIFORNIA,"K & N ENGINEERING, INC.",2,9
5,CA,(U.S.),CALIFORNIA,"KAI PHARMACEUTICALS, INC.",2,9
5,CA,(U.S.),CALIFORNIA,"KALYPSYS, INC.",0,9
5,CA,(U.S.),CALIFORNIA,KAPSCH TRAFFICCOM AG,0,9
5,CA,(U.S.),CALIFORNIA,"KINAMED, INC.",3,9
5,CA,(U.S.),CALIFORNIA,KYOCERA WIRELESS CORP.,0,9
5,CA,(U.S.),CALIFORNIA,"LEGEND3D, INC.",2,9
5,CA,(U.S.),CALIFORNIA,LIKE.COM,0,9
5,CA,(U.S.),CALIFORNIA,LIONEL LLC,2,9
5,CA,(U.S.),CALIFORNIA,"LIVEOPS, INC.",3,9
5,CA,(U.S.),CALIFORNIA,LUIDIA INC.,2,9
5,CA,(U.S.),CALIFORNIA,"MACROGENICS, INC.",0,9
5,CA,(U.S.),CALIFORNIA,"MAGCEUTICS, INC.",2,9
5,CA,(U.S.),CALIFORNIA,"MAGMA DESIGN AUTOMATION, INC.",0,9
5,CA,(U.S.),CALIFORNIA,"MAP PHARMACEUTICALS, INC.",4,9
5,CA,(U.S.),CALIFORNIA,"MARRONE BIO INNOVATIONS, INC.",7,9
5,CA,(U.S.),CALIFORNIA,MCCUTCHEN CO.,2,9
5,CA,(U.S.),CALIFORNIA,MEDIA LARIO S.R.L.,4,9
5,CA,(U.S.),CALIFORNIA,"MEDIA RIGHTS TECHNOLOGIES, INC.",2,9
5,CA,(U.S.),CALIFORNIA,"MEDIVATION TECHNOLOGIES, INC.",5,9
5,CA,(U.S.),CALIFORNIA,MELLMO INC.,3,9
5,CA,(U.S.),CALIFORNIA,MEMJET TECHNOLOGY LTD.,9,9
5,CA,(U.S.),CALIFORNIA,"MICROELECTRONICS TECHNOLOGY, INC.",0,9
5,CA,(U.S.),CALIFORNIA,"MICROPOINT BIOSCIENCE, INC.",1,9
5,CA,(U.S.),CALIFORNIA,"MIRAMAR LABS, INC.",3,9
5,CA,(U.S.),CALIFORNIA,"MOLECULAR DEVICES, INC.",3,9
5,CA,(U.S.),CALIFORNIA,"MOTOROLA SOLUTIONS, INC.",5,9
5,CA,(U.S.),CALIFORNIA,"MPEX PHARMACEUTICALS, INC.",1,9
5,CA,(U.S.),CALIFORNIA,"MVRX, INC.",3,9
5,CA,(U.S.),CALIFORNIA,"NANOMIX, INC.",2,9
5,CA,(U.S.),CALIFORNIA,"NEUSTAR, INC.",1,9
5,CA,(U.S.),CALIFORNIA,"NEXT SOFTWARE, INC.",1,9
5,CA,(U.S.),CALIFORNIA,"NOBLES MEDICAL TECHNOLOGIES, INC.",2,9
